"sequenceId","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets"
"b7ed8646-30e0-4ca8-91ed-87ae46ae00ea","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:05 23:43:21""","""2020:05:05 23:43:26""","10"
"8a20e3b9-306e-413d-b7a7-4455c15ec874","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:06 11:49:57""","""2020:05:06 11:50:02""","10"
"ec390bc8-2512-4b9c-9a90-1f6389cb145d","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:06 11:54:11""","""2020:05:06 11:54:17""","10"
"6f43bb5a-f153-4c68-99b3-0cd82980f8f4","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 01:57:45""","""2020:05:07 01:57:51""","10"
"bfeb73fa-a3b4-4ec2-9f52-fab9cc12b519","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:07 04:38:38""","""2020:05:07 04:38:43""","10"
"65f547a9-308e-4e29-85ca-ceb61fe59426","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 13:41:18""","""2020:05:07 13:41:24""","10"
"79b658bf-b14d-442d-a554-180024b6e8ef","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 14:03:36""","""2020:05:07 14:03:42""","10"
"5344ba45-c626-4910-9042-44ba00afbbe3","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:07 18:57:34""","""2020:05:07 18:57:40""","10"
"9c4faf1e-8661-493d-afd0-25b2fef478b8","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:07 19:01:03""","""2020:05:07 19:01:08""","10"
"d3d10cba-ca15-4abb-ab60-02455115e5c5","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 21:40:12""","""2020:05:07 21:40:17""","10"
"70c21ff3-77f6-4506-af7d-13ae4524db84","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 23:22:12""","""2020:05:07 23:22:18""","10"
"cb834189-675e-4c5b-b61d-5b15a1edbf49","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 23:31:44""","""2020:05:07 23:31:49""","10"
"5d0872f3-d4d0-4ea7-bfa8-ab7e07e69b19","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:08 15:26:53""","""2020:05:08 15:26:59""","10"
"614f5f22-a11f-4b31-8410-4baea5598c56","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:08 15:31:22""","""2020:05:08 15:33:27""","20"
"19bf8a68-49d4-4272-b4ba-026e45fc8557","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 17:43:14""","""2020:05:08 17:43:20""","10"
"54ffa1f4-b65c-4062-9098-7d538bc5d13f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 18:10:49""","""2020:05:08 18:10:54""","10"
"f3248a3c-c990-4994-ab7a-7f3915d7e439","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:08 21:29:54""","""2020:05:08 21:30:00""","10"
"320865c7-6afa-4fa6-9af3-b18c6d632163","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 00:58:32""","""2020:05:09 00:58:38""","10"
"ade34fbc-83eb-4042-88f8-c7934c6d9348","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 23:41:24""","""2020:05:09 23:41:30""","10"
"a71d1c3b-f2ac-4edb-8b25-546c30575688","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 21:12:56""","""2020:05:11 21:13:02""","10"
"86a7ba0d-cdc2-4282-a964-0740e696b216","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:12 10:13:40""","""2020:05:12 10:13:46""","10"
"e440cc69-ade6-487b-a245-f0b867163ead","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 23:15:25""","""2020:05:12 23:15:30""","10"
"7d924579-b485-4494-9aff-527b238b042f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 23:05:56""","""2020:05:13 23:06:01""","10"
"b9ab990a-c3f0-4fa5-9fc0-9ddcb21aa0a0","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:13 23:49:04""","""2020:05:13 23:49:10""","10"
"6c2a0443-b15e-43d4-a7aa-dde601a57ace","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:14 14:54:37""","""2020:05:14 14:55:47""","12"
"ea1975c2-24f0-4442-ae14-acc1dffe72d0","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:04:29 01:08:59""","""2020:04:29 01:09:04""","10"
"a5b55759-0cd3-4966-942d-3309af6eccc0","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:29 17:24:48""","""2020:04:29 17:24:53""","10"
"3e22d9be-b1e3-41d4-92ac-c989bc890702","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:29 17:08:36""","""2020:04:29 17:08:41""","10"
"94c4b38c-5ae8-42ab-85e2-27625c6e5e50","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 19:49:37""","""2020:04:30 19:49:42""","10"
"cf041bfa-a603-40d7-9236-ea35dc9a2709","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:13 03:33:52""","""2020:05:13 03:33:58""","10"
"cdca55f3-949f-49cd-bee3-e1d8a92db270","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 00:18:01""","""2020:04:30 00:20:03""","20"
"78d08f0a-8cfd-4ced-8891-32e5ef285875","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 02:31:39""","""2020:05:03 02:31:44""","10"
"4f10f29c-5f7c-4f47-b69f-0e257283b35a","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 23:07:38""","""2020:05:02 23:07:43""","10"
"e3e388d6-c1b8-477a-8746-320da25440af","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:05 16:18:04""","""2020:05:05 16:18:10""","10"
"7083378f-4cde-495d-83c9-375937fa3e8f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 03:39:01""","""2020:05:10 03:39:06""","10"
"f1acbb4f-12f4-4106-84c5-3466844dc026","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:06 11:42:01""","""2020:05:06 11:42:07""","10"
"b51c3ba5-0c95-4b95-a863-b245a86f8c1b","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 04:56:54""","""2020:05:10 04:56:59""","10"
"f7cabd88-9f21-4674-ba11-a4f4bdf945e4","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 02:00:28""","""2020:05:12 02:02:37""","20"
"67d3038c-4674-4606-aa45-64c723f544ca","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:09 12:30:52""","""2020:05:09 12:31:06""","20"
"2471a29c-8dc7-4894-91d6-75bf67c777ee","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 04:40:07""","""2020:05:13 04:40:12""","10"
"c6ec1e2c-c309-4c73-accf-cfe6876919e8","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 23:08:43""","""2020:05:12 23:09:09""","20"
"6ca64ff7-601f-40d5-81bf-704120a59d65","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:14 01:15:56""","""2020:05:14 01:16:01""","10"
"3bd4f914-ec11-400a-8c82-ad475420b412","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:14 06:12:35""","""2020:05:14 06:12:41""","10"
"83a50969-7df3-4e76-841e-b9a37ef460f0","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 07:09:58""","""2020:05:09 07:11:14""","40"
"9a4ee1f5-e428-4af1-b64f-838f27290f85","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 01:44:44""","""2020:05:11 01:45:34""","40"
"3de363c4-d79b-42ff-86e4-d126a95a5395","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 22:59:21""","""2020:05:02 22:59:27""","10"
"7a9d60eb-d8fa-431e-a570-9685c6093c01","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 22:43:43""","""2020:05:02 22:43:49""","10"
"8815f118-4009-4320-9d92-d32afd2de5e3","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:05 01:21:18""","""2020:05:05 01:21:24""","10"
"6ca89beb-7f57-48c5-ae3b-0dfa20bece81","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:05 01:28:52""","""2020:05:05 01:28:57""","10"
"4e66089f-39bb-4754-a46d-9a1670746235","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:04 11:50:59""","""2020:05:04 11:51:05""","10"
"0a73b25f-e832-431e-a0bd-64b53730bcbc","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 03:58:23""","""2020:05:09 03:58:28""","10"
"499ac702-a1d9-4e17-9e67-be445fb3f141","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:09 19:59:38""","""2020:05:09 19:59:44""","10"
"9eb8ec46-2aa9-4580-9d16-ddddf6e9a74c","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:09 00:55:14""","""2020:05:09 00:55:28""","20"
"a8f61f17-cd16-432d-9b5d-75bb2c2cbe67","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:11 21:16:55""","""2020:05:11 21:17:01""","10"
"ba5df5bf-3d3a-45d9-b8f8-00f1b89b3c93","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 22:52:54""","""2020:05:08 22:53:00""","10"
"94b00b4d-423b-4156-b429-84d65f7db778","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:09 13:08:06""","""2020:05:09 13:08:12""","10"
"9c986459-7fac-4c20-a461-345707600b63","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 23:04:13""","""2020:05:10 23:04:19""","10"
"9519c98e-a923-4959-abad-34bb684bef37","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:01 06:47:55""","""2020:05:01 06:48:01""","10"
"531ad116-0890-41f9-a390-0cd32658c230","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 22:42:39""","""2020:05:09 22:42:45""","10"
"39231ebc-fd86-44e3-bb4a-0705cef010b1","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 05:35:24""","""2020:05:11 05:35:29""","10"
"3a0e3c2e-2c19-44ef-8f8c-7080792c4596","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 02:57:41""","""2020:05:02 02:57:47""","10"
"e788058f-0321-48fe-a5f4-df03ccd42f34","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 03:18:50""","""2020:05:09 03:18:56""","10"
"4a2e5c82-586e-4cbe-85c3-4570900646e6","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 22:18:56""","""2020:05:09 22:19:02""","10"
"b825ccd8-a23f-42d1-b62b-9f29b187f17c","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 03:25:02""","""2020:05:09 03:25:08""","10"
"e9f5ddb7-3e2d-4160-84a9-bae37638e2fb","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 23:11:47""","""2020:05:12 23:11:52""","10"
"176030b6-1e28-4f87-a201-9d015a50a5b2","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 15:50:27""","""2020:05:08 15:50:33""","10"
"a9169fc6-a2c1-41f1-ac60-2018186c1ea6","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:10 00:59:54""","""2020:05:10 00:59:59""","10"
"076a1c8e-b27a-42dc-a652-c295468581bd","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 17:30:12""","""2020:05:08 17:32:06""","30"
"fa286bda-8107-48e7-84a6-19cbbd5bb24c","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:04 02:45:05""","""2020:05:04 02:45:33""","20"
"1a1d0912-0983-46b3-b6f3-3b65608bd7dc","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 01:34:33""","""2020:05:13 01:34:38""","10"
"29060612-6f32-401a-8c9e-dbaf42431e2e","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:14 03:58:28""","""2020:05:14 04:00:05""","20"
"3f7706dc-bcff-4bdd-aa67-716898007f59","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 03:39:48""","""2020:05:13 03:39:53""","10"
"d6fa755c-d610-418e-9b9f-33970bd64a44","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:14 01:07:00""","""2020:05:14 01:07:05""","10"
"71b0a8f7-5cbe-45a9-b933-891bd64d696e","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 15:26:16""","""2020:05:09 15:27:12""","30"
"78d40564-96e0-483d-892a-a0df61dd7997","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:09 15:48:46""","""2020:05:09 15:49:11""","20"
"8a3bf83d-2a9c-40c6-b9a4-16b1e4cb9782","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:11 00:04:50""","""2020:05:11 00:04:56""","10"
"abc902a5-ba08-461f-94f2-0f430dae3495","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 01:43:18""","""2020:05:13 01:43:24""","10"
"0a009614-3b7a-4118-8570-c567a5dfebd4","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 06:51:59""","""2020:04:30 06:52:05""","10"
"26bcc151-a19e-42e1-97fa-a014a10ff48f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 21:53:25""","""2020:05:12 21:53:30""","10"
"e4cff11d-1624-48fa-bd14-35b7f17d22ce","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:01 01:44:34""","""2020:05:01 01:44:40""","10"
"0b6a1435-f556-4b1e-93ec-917d6614a3f4","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:02 04:25:08""","""2020:05:02 04:25:13""","10"
"7dd49a0c-9d84-4da2-b8a5-419407aad93b","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 17:16:20""","""2020:05:13 17:16:26""","10"
"c123e12d-e3ef-441f-be92-447d050efac8","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 10:03:07""","""2020:05:02 10:03:13""","10"
"820286ca-3f93-42e4-aa6a-0ee81abde280","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:09 11:40:59""","""2020:05:09 11:41:05""","10"
"b07569ad-4f2f-4358-8904-c939f40c6dd6","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:12 21:44:00""","""2020:05:12 21:44:06""","10"
"f6db8591-9c0f-4b84-8021-a2f310410a49","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 23:04:28""","""2020:05:11 23:04:33""","10"
"49ec739b-d67b-4c64-b404-8507d452b8cc","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:14 14:47:13""","""2020:05:14 14:47:33""","20"
